,start,end,start_frame,Unnamed: 0,approachSpeed,centerLocation,direction,dotNum,dotSize,dotSpeed,motion,duration
123,42463.0,42493.0,3720,62,0.05,-50-10,forward,5180,1,10,translation,30.0
124,44148.0,44178.0,3720,62,0.05,-50-10,forward,5180,1,10,translation,30.0
125,60101.0,60131.0,3720,62,0.05,-50-10,forward,5180,1,10,translation,30.0
126,68468.0,68498.0,3720,62,0.05,-50-10,forward,5180,1,10,translation,30.0
127,86166.0,86196.0,3720,62,0.05,-50-10,forward,5180,1,10,translation,30.0
128,93510.0,93540.0,3720,62,0.05,-50-10,forward,5180,1,10,translation,30.0
129,102780.0,102811.0,3720,62,0.05,-50-10,forward,5180,1,10,translation,31.0
130,925.0,955.0,5100,85,,,left,545,5,400,rotation,30.0
131,11460.0,11490.0,5100,85,,,left,545,5,400,rotation,30.0
132,24343.0,24373.0,5100,85,,,left,545,5,400,rotation,30.0
133,37466.0,37496.0,5100,85,,,left,545,5,400,rotation,30.0
134,49084.0,49115.0,5100,85,,,left,545,5,400,rotation,31.0
135,62930.0,62960.0,5100,85,,,left,545,5,400,rotation,30.0
136,65157.0,65187.0,5100,85,,,left,545,5,400,rotation,30.0
137,79544.0,79575.0,5100,85,,,left,545,5,400,rotation,31.0
138,91704.0,91734.0,5100,85,,,left,545,5,400,rotation,30.0
139,103683.0,103714.0,5100,85,,,left,545,5,400,rotation,31.0
140,985.0,1016.0,4740,79,,,right,545,12,100,rotation,31.0
141,18142.0,18172.0,4740,79,,,right,545,12,100,rotation,30.0
142,25667.0,25697.0,4740,79,,,right,545,12,100,rotation,30.0
143,33975.0,34005.0,4740,79,,,right,545,12,100,rotation,30.0
144,49205.0,49235.0,4740,79,,,right,545,12,100,rotation,30.0
145,58897.0,58927.0,4740,79,,,right,545,12,100,rotation,30.0
146,69371.0,69401.0,4740,79,,,right,545,12,100,rotation,30.0
147,81531.0,81561.0,4740,79,,,right,545,12,100,rotation,30.0
148,94774.0,94804.0,4740,79,,,right,545,12,100,rotation,30.0
149,98145.0,98175.0,4740,79,,,right,545,12,100,rotation,30.0
150,1046.0,1076.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
151,17360.0,17390.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
152,29941.0,29971.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
153,41921.0,41951.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
154,44088.0,44118.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
155,60703.0,60733.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
156,70334.0,70364.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
157,84300.0,84330.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
158,87791.0,87822.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,31.0
159,108258.0,108288.0,2280,38,0.096,-50-10,forward,11882,1,19,translation,30.0
160,1106.0,1136.0,7500,125,,,left,1000,12,200,rotation,30.0
161,16818.0,16848.0,7500,125,,,left,1000,12,200,rotation,30.0
162,22537.0,22567.0,7500,125,,,left,1000,12,200,rotation,30.0
163,42162.0,42192.0,7500,125,,,left,1000,12,200,rotation,30.0
164,45473.0,45503.0,7500,125,,,left,1000,12,200,rotation,30.0
165,56549.0,56579.0,7500,125,,,left,1000,12,200,rotation,30.0
166,72863.0,72893.0,7500,125,,,left,1000,12,200,rotation,30.0
167,81411.0,81441.0,7500,125,,,left,1000,12,200,rotation,30.0
168,88454.0,88484.0,7500,125,,,left,1000,12,200,rotation,30.0
169,108138.0,108168.0,7500,125,,,left,1000,12,200,rotation,30.0
170,1166.0,1196.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
171,18805.0,18835.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
172,26390.0,26420.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
173,39693.0,39724.0,900,15,0.48,-50-10,backward,2258,1,99,translation,31.0
174,51553.0,51583.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
175,59860.0,59890.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
176,72622.0,72652.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
177,85384.0,85414.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
178,88634.0,88664.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
179,102841.0,102871.0,900,15,0.48,-50-10,backward,2258,1,99,translation,30.0
180,1226.0,1256.0,2640,44,0.48,-50-10,forward,485,2,99,translation,30.0
181,15313.0,15343.0,2640,44,0.48,-50-10,forward,485,2,99,translation,30.0
182,22657.0,22687.0,2640,44,0.48,-50-10,forward,485,2,99,translation,30.0
183,41018.0,41048.0,2640,44,0.48,-50-10,forward,485,2,99,translation,30.0
184,53057.0,53088.0,2640,44,0.48,-50-10,forward,485,2,99,translation,31.0
185,54562.0,54593.0,2640,44,0.48,-50-10,forward,485,2,99,translation,31.0
186,67806.0,67836.0,2640,44,0.48,-50-10,forward,485,2,99,translation,30.0
187,81952.0,81982.0,2640,44,0.48,-50-10,forward,485,2,99,translation,30.0
188,90861.0,90892.0,2640,44,0.48,-50-10,forward,485,2,99,translation,31.0
189,107295.0,107325.0,2640,44,0.48,-50-10,forward,485,2,99,translation,30.0
190,1286.0,1317.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,31.0
191,14290.0,14320.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,30.0
192,32590.0,32620.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,30.0
193,33914.0,33945.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,31.0
194,45352.0,45382.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,30.0
195,61545.0,61575.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,30.0
196,69251.0,69281.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,30.0
197,83939.0,83969.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,30.0
198,93089.0,93119.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,30.0
199,102720.0,102750.0,1680,28,2.05,-50-10,backward,2258,1,398,translation,30.0
200,1347.0,1377.0,5580,93,,,left,1000,5,50,rotation,30.0
201,21453.0,21483.0,5580,93,,,left,1000,5,50,rotation,30.0
202,31386.0,31416.0,5580,93,,,left,1000,5,50,rotation,30.0
203,35901.0,35931.0,5580,93,,,left,1000,5,50,rotation,30.0
204,49566.0,49596.0,5580,93,,,left,1000,5,50,rotation,30.0
205,56368.0,56398.0,5580,93,,,left,1000,5,50,rotation,30.0
206,70936.0,70966.0,5580,93,,,left,1000,5,50,rotation,30.0
207,86407.0,86437.0,5580,93,,,left,1000,5,50,rotation,30.0
208,87069.0,87099.0,5580,93,,,left,1000,5,50,rotation,30.0
209,105610.0,105640.0,5580,93,,,left,1000,5,50,rotation,30.0
210,1407.0,1437.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
211,16276.0,16306.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
212,31567.0,31597.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
213,33011.0,33042.0,720,12,0.05,-50-10,forward,2258,1,10,translation,31.0
214,49747.0,49777.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
215,56007.0,56037.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
216,72562.0,72592.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
217,78702.0,78732.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
218,88273.0,88303.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
219,98928.0,98958.0,720,12,0.05,-50-10,forward,2258,1,10,translation,30.0
220,1467.0,1497.0,10740,179,,,right,300,12,400,rotation,30.0
221,19286.0,19316.0,10740,179,,,right,300,12,400,rotation,30.0
222,27172.0,27202.0,10740,179,,,right,300,12,400,rotation,30.0
223,32891.0,32921.0,10740,179,,,right,300,12,400,rotation,30.0
224,46797.0,46827.0,10740,179,,,right,300,12,400,rotation,30.0
225,61004.0,61034.0,10740,179,,,right,300,12,400,rotation,30.0
226,70996.0,71027.0,10740,179,,,right,300,12,400,rotation,31.0
227,76294.0,76324.0,10740,179,,,right,300,12,400,rotation,30.0
228,87189.0,87220.0,10740,179,,,right,300,12,400,rotation,31.0
229,100553.0,100583.0,10740,179,,,right,300,12,400,rotation,30.0
230,1527.0,1557.0,7980,133,,,right,300,8,100,rotation,30.0
231,21092.0,21122.0,7980,133,,,right,300,8,100,rotation,30.0
232,32349.0,32379.0,7980,133,,,right,300,8,100,rotation,30.0
233,37647.0,37677.0,7980,133,,,right,300,8,100,rotation,30.0
234,46375.0,46406.0,7980,133,,,right,300,8,100,rotation,31.0
235,64977.0,65007.0,7980,133,,,right,300,8,100,rotation,30.0
236,68528.0,68558.0,7980,133,,,right,300,8,100,rotation,30.0
237,76053.0,76083.0,7980,133,,,right,300,8,100,rotation,30.0
238,89898.0,89928.0,7980,133,,,right,300,8,100,rotation,30.0
239,107897.0,107927.0,7980,133,,,right,300,8,100,rotation,30.0
240,1587.0,1618.0,840,14,0.24,-50-10,backward,485,2,49,translation,31.0
241,13928.0,13958.0,840,14,0.24,-50-10,backward,485,2,49,translation,30.0
242,22717.0,22748.0,840,14,0.24,-50-10,backward,485,2,49,translation,31.0
243,38851.0,38881.0,840,14,0.24,-50-10,backward,485,2,49,translation,30.0
244,47218.0,47248.0,840,14,0.24,-50-10,backward,485,2,49,translation,30.0
245,56669.0,56699.0,840,14,0.24,-50-10,backward,485,2,49,translation,30.0
246,65518.0,65549.0,840,14,0.24,-50-10,backward,485,2,49,translation,31.0
247,81772.0,81802.0,840,14,0.24,-50-10,backward,485,2,49,translation,30.0
248,93269.0,93299.0,840,14,0.24,-50-10,backward,485,2,49,translation,30.0
249,104285.0,104316.0,840,14,0.24,-50-10,backward,485,2,49,translation,31.0
250,1648.0,1678.0,6840,114,,,right,545,12,400,rotation,30.0
251,16096.0,16126.0,6840,114,,,right,545,12,400,rotation,30.0
252,31506.0,31537.0,6840,114,,,right,545,12,400,rotation,31.0
253,38309.0,38339.0,6840,114,,,right,545,12,400,rotation,30.0
254,44028.0,44058.0,6840,114,,,right,545,12,400,rotation,30.0
255,57091.0,57121.0,6840,114,,,right,545,12,400,rotation,30.0
256,73464.0,73495.0,6840,114,,,right,545,12,400,rotation,31.0
257,81230.0,81260.0,6840,114,,,right,545,12,400,rotation,30.0
258,91945.0,91975.0,6840,114,,,right,545,12,400,rotation,30.0
259,105309.0,105339.0,6840,114,,,right,545,12,400,rotation,30.0
260,1708.0,1738.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
261,14410.0,14440.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
262,24584.0,24614.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
263,39994.0,40025.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,31.0
264,48001.0,48031.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
265,54623.0,54653.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
266,75451.0,75481.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
267,76595.0,76625.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
268,93932.0,93962.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
269,99891.0,99921.0,1140,19,0.24,-50-10,backward,11882,1,49,translation,30.0
270,1768.0,1798.0,6240,104,,,left,300,5,10,rotation,30.0
271,14952.0,14982.0,6240,104,,,left,300,5,10,rotation,30.0
272,27594.0,27624.0,6240,104,,,left,300,5,10,rotation,30.0
273,39754.0,39784.0,6240,104,,,left,300,5,10,rotation,30.0
274,49927.0,49957.0,6240,104,,,left,300,5,10,rotation,30.0
275,64435.0,64465.0,6240,104,,,left,300,5,10,rotation,30.0
276,65217.0,65248.0,6240,104,,,left,300,5,10,rotation,31.0
277,82013.0,82043.0,6240,104,,,left,300,5,10,rotation,30.0
278,87310.0,87340.0,6240,104,,,left,300,5,10,rotation,30.0
279,100914.0,100944.0,6240,104,,,left,300,5,10,rotation,30.0
280,1828.0,1858.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
281,18203.0,18233.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
282,29159.0,29189.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
283,33553.0,33583.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
284,52997.0,53027.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
285,58656.0,58686.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
286,65880.0,65910.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
287,85745.0,85775.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
288,91042.0,91072.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
289,104827.0,104857.0,1200,20,0.05,-50-10,backward,2888,2,10,translation,30.0
290,1888.0,1919.0,5520,92,,,right,545,5,400,rotation,31.0
291,15614.0,15644.0,5520,92,,,right,545,5,400,rotation,30.0
292,30543.0,30573.0,5520,92,,,right,545,5,400,rotation,30.0
293,36623.0,36653.0,5520,92,,,right,545,5,400,rotation,30.0
294,47158.0,47188.0,5520,92,,,right,545,5,400,rotation,30.0
295,57392.0,57422.0,5520,92,,,right,545,5,400,rotation,30.0
296,73705.0,73735.0,5520,92,,,right,545,5,400,rotation,30.0
297,83999.0,84029.0,5520,92,,,right,545,5,400,rotation,30.0
298,87250.0,87280.0,5520,92,,,right,545,5,400,rotation,30.0
299,104767.0,104797.0,5520,92,,,right,545,5,400,rotation,30.0
300,1949.0,1979.0,7260,121,,,left,545,12,20,rotation,30.0
301,14651.0,14681.0,7260,121,,,left,545,12,20,rotation,30.0
302,22236.0,22266.0,7260,121,,,left,545,12,20,rotation,30.0
303,35600.0,35630.0,7260,121,,,left,545,12,20,rotation,30.0
304,51432.0,51462.0,7260,121,,,left,545,12,20,rotation,30.0
305,54743.0,54773.0,7260,121,,,left,545,12,20,rotation,30.0
306,70635.0,70665.0,7260,121,,,left,545,12,20,rotation,30.0
307,78762.0,78792.0,7260,121,,,left,545,12,20,rotation,30.0
308,90260.0,90290.0,7260,121,,,left,545,12,20,rotation,30.0
309,105489.0,105519.0,7260,121,,,left,545,12,20,rotation,30.0
310,2009.0,2039.0,9840,164,,,left,300,5,200,rotation,30.0
311,13387.0,13417.0,9840,164,,,left,300,5,200,rotation,30.0
312,26028.0,26058.0,9840,164,,,left,300,5,200,rotation,30.0
313,33794.0,33824.0,9840,164,,,left,300,5,200,rotation,30.0
314,52636.0,52666.0,9840,164,,,left,300,5,200,rotation,30.0
315,63171.0,63201.0,9840,164,,,left,300,5,200,rotation,30.0
316,65639.0,65669.0,9840,164,,,left,300,5,200,rotation,30.0
317,77317.0,77347.0,9840,164,,,left,300,5,200,rotation,30.0
318,88092.0,88123.0,9840,164,,,left,300,5,200,rotation,31.0
319,98085.0,98115.0,9840,164,,,left,300,5,200,rotation,30.0
320,2069.0,2099.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,30.0
321,13627.0,13657.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,30.0
322,24222.0,24253.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,31.0
323,41439.0,41469.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,30.0
324,50228.0,50258.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,30.0
325,60763.0,60793.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,30.0
326,72020.0,72050.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,30.0
327,78942.0,78973.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,31.0
328,95617.0,95647.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,30.0
329,105911.0,105941.0,3000,50,0.24,-50-10,forward,2258,1,49,translation,30.0
330,2129.0,2159.0,5940,99,,,right,545,5,20,rotation,30.0
331,16517.0,16547.0,5940,99,,,right,545,5,20,rotation,30.0
332,23861.0,23891.0,5940,99,,,right,545,5,20,rotation,30.0
333,33854.0,33884.0,5940,99,,,right,545,5,20,rotation,30.0
334,49807.0,49837.0,5940,99,,,right,545,5,20,rotation,30.0
335,57332.0,57362.0,5940,99,,,right,545,5,20,rotation,30.0
336,72983.0,73013.0,5940,99,,,right,545,5,20,rotation,30.0
337,82133.0,82163.0,5940,99,,,right,545,5,20,rotation,30.0
338,87671.0,87701.0,5940,99,,,right,545,5,20,rotation,30.0
339,107355.0,107386.0,5940,99,,,right,545,5,20,rotation,31.0
340,2189.0,2220.0,9060,151,,,left,545,12,10,rotation,31.0
341,21333.0,21363.0,9060,151,,,left,545,12,10,rotation,30.0
342,32409.0,32440.0,9060,151,,,left,545,12,10,rotation,31.0
343,32650.0,32680.0,9060,151,,,left,545,12,10,rotation,30.0
344,52275.0,52305.0,9060,151,,,left,545,12,10,rotation,30.0
345,56248.0,56278.0,9060,151,,,left,545,12,10,rotation,30.0
346,71057.0,71087.0,9060,151,,,left,545,12,10,rotation,30.0
347,84541.0,84571.0,9060,151,,,left,545,12,10,rotation,30.0
348,96159.0,96189.0,9060,151,,,left,545,12,10,rotation,30.0
349,106152.0,106182.0,9060,151,,,left,545,12,10,rotation,30.0
350,2250.0,2280.0,960,16,0.48,-50-10,forward,11882,1,99,translation,30.0
351,11581.0,11611.0,960,16,0.48,-50-10,forward,11882,1,99,translation,30.0
352,28737.0,28767.0,960,16,0.48,-50-10,forward,11882,1,99,translation,30.0
353,40356.0,40386.0,960,16,0.48,-50-10,forward,11882,1,99,translation,30.0
354,52756.0,52787.0,960,16,0.48,-50-10,forward,11882,1,99,translation,31.0
355,59739.0,59770.0,960,16,0.48,-50-10,forward,11882,1,99,translation,31.0
356,71478.0,71508.0,960,16,0.48,-50-10,forward,11882,1,99,translation,30.0
357,80869.0,80899.0,960,16,0.48,-50-10,forward,11882,1,99,translation,30.0
358,96219.0,96249.0,960,16,0.48,-50-10,forward,11882,1,99,translation,30.0
359,104406.0,104436.0,960,16,0.48,-50-10,forward,11882,1,99,translation,30.0
360,2310.0,2340.0,3360,56,0.05,-50-10,backward,1184,2,10,translation,30.0
